itemID,name,image,rating_score,review_count,location,seller_name,brand_name,price,original_price,item_sold_count,in_stock,itemURL
2716952254,Laptop Giáo dục Masstel E140 - Hàng chính hãng - Mua App quản lý con tặng ngay laptop Giáo dục Masstel E140 - 8/256GB,https://vn-live-01.slatic.net/p/f5f9689be07d494ecceb3b9cd07f8373.jpg,,,Hà Nội,JoyStar Kids,JoyStar,6990000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-giao-duc-masstel-e140-hang-chinh-hang-mua-app-quan-ly-con-tang-ngay-laptop-giao-duc-masstel-e140-8256gb-i2716952254.html
2002569206,Laptop HP Elitebook 840 G5,https://vn-live-01.slatic.net/p/07c95ce602284a7455425f494d52929d.jpg,,,Hồ Chí Minh,Máy Khoan Pin Tùng Power Tools,No Brand,9100000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-hp-elitebook-840-g5-i2002569206.html
2541136792,"Laptop 2 trong 1 Toshiba D83 Core i7-8550U, 8gb ram, 512gb SSD, màn 13.3” Full HD cảm ứng bàn phím tháo rời",https://filebroker-cdn.lazada.vn/kf/S8d8f25874ac046c7af7ad0f88a026767Z.jpg,5.0,2,Hưng Yên,KHOA DUC COMPUTER,Toshiba,4177720,4600000,5 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-2-trong-1-toshiba-d83-core-i7-8550u-8gb-ram-512gb-ssd-man-133-full-hd-cam-ung-ban-phim-thao-roi-i2541136792.html
445548409,[Trả góp 0%] THINKPAD X270 CORE I5 7200U RAM 8G SSD 256G 12INCH,https://vn-live-01.slatic.net/p/1d50f7de7791b841f49d48848edf08ed.jpg,4.833333333333333,7,Hồ Chí Minh,Laptop Cường Thịnh,Lenovo ThinkPad,3900000,6500000,12 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/tra-gop-0-thinkpad-x270-core-i5-7200u-ram-8g-ssd-256g-12inch-i445548409.html
251082398,"Laptop HP 4730S i7 , SSD120G , 4G Hàng Nhập Khẩu Japan Giá sinh viên Tặng kèm box 250G",https://vn-live-01.slatic.net/p/efc3b8858ec0289e8febc39691528d70.jpg,,,Hà Nội,laptop nhập US-UK,No Brand,2870000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-hp-4730s-i7-ssd120g-4g-hang-nhap-khau-japan-gia-sinh-vien-tang-kem-box-250g-i251082398.html
2207522295,Laptop Mini 13.3in Dell 7380 Core I7 -7600u/Ram 8Gb/SSD 256Gb Mỏng Nhẹ Đẹp Keng 97% - Máy Tính Chạy 24/24,https://vn-live-01.slatic.net/p/ae99b247ecb335596c68e113c3d88457.png,5.0,1,Hồ Chí Minh,Minh Anh _ Smarthome,Dell,5300000,6400000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-mini-133in-dell-7380-core-i7-7600uram-8gbssd-256gb-mong-nhe-dep-keng-97-may-tinh-chay-2424-i2207522295.html
2294606212,Laptop 15.6 inch HP Probook 450 G5   - Intel Core i5-7200U Ram 8gb SSD 256   Pin&gt;4h,https://vn-live-01.slatic.net/p/c2a4c95643d52cc1d219de5ba4eb4c56.png,5.0,4,Hà Nội,JVC.Store,HP,5500000,10560000,7 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-156-inch-hp-probook-450-g5-intel-core-i5-7200u-ram-8gb-ssd-256-pin4h-i2294606212.html
2983706532,"Laptop 2 trong 1 Fujitsu U939X Core i5-8265U, 8gb ram, 512gb SSD, màn 13.3” Full HD cảm ứng gập 360 độ, vỏ nhôm magie siêu cứng siêu nhẹ 800gram.",https://filebroker-cdn.lazada.vn/kf/S63528eed7d3b4268a16d60416b9b49115.jpg,,,Hưng Yên,KHOA DUC COMPUTER,Fujitsu,4000000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-2-trong-1-fujitsu-u939x-core-i5-8265u-8gb-ram-512gb-ssd-man-133-full-hd-cam-ung-gap-360-do-vo-nhom-magie-sieu-cung-sieu-nhe-800gram-i2983706532.html
2072217850,Voucher Discount 15% Max 3000k  Laptop HP Pavilion 15 eg2058TU (6K788PA)SS  Core i5 _ 1240P | 8GB | 512GB SSD PCIe  | 15.6 inch Full HD IPS | Win 11| Hàng Chính Hãng,https://vn-live-01.slatic.net/p/a54967ababf75f88c9d90a69500b4f8f.jpg,5.0,22,Hồ Chí Minh,HP Certified Store by Bảo An,HP,15800000,22000000,73 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/voucher-discount-15-max-3000k-laptop-hp-pavilion-15-eg2058tu-6k788pass-core-i5-_-1240p-8gb-512gb-ssd-pcie-156-inch-full-hd-ips-win-11-hang-chinh-hang-i2072217850.html
2604546858,"Laptop Dell XPS 9370 dành cho văn phòng, Core i7-8650U, Ram 16GB, ổ cứng SSD 512GB,màn hình 13.3inch Full HD IPS cực sắc nét, tặng kèm bộ phụ kiện",https://vn-live-01.slatic.net/p/44f41d8ae93db936fee57fff166cd044.jpg,5.0,1,Hà Nội,Laptop.Hadong,Dell,11800000,13800000,10 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-xps-9370-danh-cho-van-phong-core-i7-8650u-ram-16gb-o-cung-ssd-512gbman-hinh-133inch-full-hd-ips-cuc-sac-net-tang-kem-bo-phu-kien-i2604546858.html
2964644950,"[HCM] Laptop cũ Lenovo Thinkpad X220i Core i3-2310M/ Ram 4GB/ SSD 120GB/ VGA Intel HD Graphics 3000/ LCD 12.5"" inch. Dùng sạc cắm trực tiếp vào máy xài",https://vn-live-01.slatic.net/p/cc5cc8c1ee94c240967eadafb8b39264.jpg,,,Hồ Chí Minh,Thanh Vinh Center,Lenovo,1800000,,,True,https://www.lazada.vn//www.lazada.vn/products/hcm-laptop-cu-lenovo-thinkpad-x220i-core-i3-2310m-ram-4gb-ssd-120gb-vga-intel-hd-graphics-3000-lcd-125-inch-dung-sac-cam-truc-tiep-vao-may-xai-i2964644950.html
2291686637,laptop acer văn phòng giá rẻ,https://vn-live-01.slatic.net/p/e8500010577bf5dcb267650c2ab87359.jpg,,,Hà Nội,Laptop Anh Kiet,ACER,1050000,1100000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-acer-van-phong-gia-re-i2291686637.html
2505465105,"Laptop cũ dell E6420 i5 Ram 4G, SSD 120G | laptop giá  rẻ ngoại hình đẹp full chức năng",https://vn-live-01.slatic.net/p/11b5842d87563e667501cef044cbb446.jpg,5.0,6,Hồ Chí Minh,Vi Tính Trường Thảo,Dell,1800000,2000000,13 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-cu-dell-e6420-i5-ram-4g-ssd-120g-laptop-gia-re-ngoai-hinh-dep-full-chuc-nang-i2505465105.html
1012486714,"Laptop giá rẻ các hãng ram 4gb | Core i2, i3 , i5 | Màn hình 14 - 15.6in",https://vn-live-01.slatic.net/p/9ca0b9f36e39b05823bf445391e969ad.jpg,5.0,34,Đồng Nai,Laptophoang,OEM,1799000,,149 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-gia-re-cac-hang-ram-4gb-core-i2-i3-i5-man-hinh-14-156in-i1012486714.html
574626890,"Laptop HP Folio 1020 G1 Core M5Y71, 8gb Ram, 256gb SSD, 12.5inch Full HD vỏ nhôm siêu mỏng nhẹ",https://filebroker-cdn.lazada.vn/kf/Sc489fd2e3c6849c58bd62f51df089ca2w.jpg,5.0,1,Hưng Yên,KHOA DUC COMPUTER,HP,3700000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-hp-folio-1020-g1-core-m5y71-8gb-ram-256gb-ssd-125inch-full-hd-vo-nhom-sieu-mong-nhe-i574626890.html
2388807470,LAPTOP LENOVO G450 2949  DUAL CORE T3100/ RAM 2GB/ HDD 250GB/ INTEL GRAPHICS/ 14 INCH,https://vn-live-01.slatic.net/p/e57b7767aa14973d780ddb1421a66a5e.png,,,Bình Dương,PhuongLong76,Lenovo,1300000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-lenovo-g450-2949-dual-core-t3100-ram-2gb-hdd-250gb-intel-graphics-14-inch-i2388807470.html
2659915654,"Laptop Cũ Rẻ i5 Thế Hệ 8 Ram 8GB SSD 256 Màn hình 14 Cảm Ứng Làm Văn Phòng, Học Tập Mượt Mà",https://vn-live-01.slatic.net/p/65b4025a544005e7c0684b6752824188.jpg,5.0,1,Hồ Chí Minh,TNTMemory,TNT,5500000,7500000,5 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-cu-re-i5-the-he-8-ram-8gb-ssd-256-man-hinh-14-cam-ung-lam-van-phong-hoc-tap-muot-ma-i2659915654.html
2897824715,HP LAPTOP 15 CORE I5 7200U RAM 8G SSD 128G +500G 15.6INCH CẢM ỨNG,https://vn-live-01.slatic.net/p/2e548fb10e340c58e3d7e862f054b399.jpg,,,Hồ Chí Minh,Laptop Cường Thịnh,HP,4320000,8900000,,True,https://www.lazada.vn//www.lazada.vn/products/hp-laptop-15-core-i5-7200u-ram-8g-ssd-128g-500g-156inch-cam-ung-i2897824715.html
2062128661,[Voucher Discount 15% Max 3000k ]  Laptop HP Pavilion 15 eg2058TU (6K788PA) | Intel® Alder Lake Core™ i5 _ 1240P | 8GB | 256GB SSD PCIe | Intel® Iris® Xe Graphics | 15.6 inch Full HD IPS | Win 11| Hàng Chính Hãng,https://vn-live-01.slatic.net/p/a54967ababf75f88c9d90a69500b4f8f.jpg,5.0,12,Hồ Chí Minh,HP Certified Store by Bảo An,HP,15199000,21000000,39 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/voucher-discount-15-max-3000k-laptop-hp-pavilion-15-eg2058tu-6k788pa-intel-alder-lake-core-i5-_-1240p-8gb-256gb-ssd-pcie-intel-iris-xe-graphics-156-inch-full-hd-ips-win-11-hang-chinh-hang-i2062128661.html
907162173,Laptop Hp 8440p i5 CARD RỜI - HÀNG NHẬP XỊN - SIÊU BỀN,https://vn-live-01.slatic.net/p/07b8bbc48465e353a2b0c6c14dd5e7a7.jpg,5.0,2,Hà Nội,laptop nhập US-UK,Dell E7440,1790000,,12 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-hp-8440p-i5-card-roi-hang-nhap-xin-sieu-ben-i907162173.html
2975293021,Thanh lý laptop Dell E5420 core i5 pin chai nồi đồng cối đá cực kì bền bỉ,https://sg-test-11.slatic.net/p/fd3d6e47dde979636f818544a93cd94b.jpg,,,Hà Nội,BKcomputer99,Dell,1470000,,,True,https://www.lazada.vn//www.lazada.vn/products/thanh-ly-laptop-dell-e5420-core-i5-pin-chai-noi-dong-coi-da-cuc-ki-ben-bi-i2975293021.html
2921599289,Laptop Acer Gaming Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11,https://sg-test-11.slatic.net/p/f96dd632c0690e439a526b4a20152112.jpg,,,Hồ Chí Minh,thegioididongofficial,ACER,19490000,27990000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-acer-gaming-nitro-5-tiger-an515-58-52sp-i5-12500h8gb512gb4gb-rtx3050144hzwin11-i2921599289.html
2427213726,laptop mini 2in1 HP elite x2 210 g2 pro. ram 2/4g.ssd 32/64 g.man 10.1in cảm ứng,https://filebroker-cdn.lazada.vn/kf/Sbe6daaeea8c14920b6f5b889df484296g.jpg,,,Hà Nội,Japanese home appliance store,HP,2250000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-mini-2in1-hp-elite-x2-210-g2-pro-ram-24gssd-3264-gman-101in-cam-ung-i2427213726.html
2337105897,"Laptop 2 trong 1 Fujitsu Q737 Core i7-7600U, 8gb ram, 256gb SSD, 13.3inch Full HD cảm ứng nhập khẩu Nhật Bản",https://filebroker-cdn.lazada.vn/kf/S582f61c9556f4ff1b8059d3f9054cf74i.jpg,5.0,7,Hưng Yên,KHOA DUC COMPUTER,Fujitsu,3400000,,20 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-2-trong-1-fujitsu-q737-core-i7-7600u-8gb-ram-256gb-ssd-133inch-full-hd-cam-ung-nhap-khau-nhat-ban-i2337105897.html
2172772460,Laptop Mini 12.5in Dell 7270 Core I7 - 6600u/Ram 8Gb/SSD 256Gb Mỏng Nhẹ Đẹp Keng 97% - Máy Tính Chạy 24/24,https://vn-live-01.slatic.net/p/62ba0cae2a555214502a01e7bd421bfc.jpg,5.0,1,Hồ Chí Minh,Minh Anh _ Smarthome,Dell,4790000,5900000,5 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-mini-125in-dell-7270-core-i7-6600uram-8gbssd-256gb-mong-nhe-dep-keng-97-may-tinh-chay-2424-i2172772460.html
2587826160,Laptop  NEC CORE I5 Ram 4G SSD 128G  Giá rẻ,https://filebroker-cdn.lazada.vn/kf/S57e121fb718143b5b8a37e5b20e75474T.jpg,,,Hồ Chí Minh,LAPTOP WANRY,No Brand,1650000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-nec-core-i5-ram-4g-ssd-128g-gia-re-i2587826160.html
2601866788,LAPTOP GIÁ RẺ DELL VOSTRO 2420 CORE I5-3210M Ram 4G Ổ Cứng 320G,https://filebroker-cdn.lazada.vn/kf/S2931d8bbabbc46b1871be149d8976c149.jpg,,,Hồ Chí Minh,LAPTOP WANRY,No Brand,1890000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-gia-re-dell-vostro-2420-core-i5-3210m-ram-4g-o-cung-320g-i2601866788.html
2206665283,Máy Tính Xách Tay Lenovo Thinkpad E580 E590 E585 A Shell Vỏ Lưng Kim Loại,https://my-live-02.slatic.net/p/a71bc125b33b2cb3aaa7c44723383f90.jpg,,,China,4aeQ,No Brand,557386,768000,,True,https://www.lazada.vn//www.lazada.vn/products/may-tinh-xach-tay-lenovo-thinkpad-e580-e590-e585-a-shell-vo-lung-kim-loai-i2206665283.html
2947329635,"Laptop Fujitsu U9311 Core i5-1165G7, 8gb ram, 512gb SSD màn 13.3” FHD, siêu mỏng nhẹ 800gram",https://filebroker-cdn.lazada.vn/kf/Sd654187167b9430ca723675762302e61T.jpg,,,Hưng Yên,KHOA DUC COMPUTER,Fujitsu,5800000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-fujitsu-u9311-core-i5-1165g7-8gb-ram-512gb-ssd-man-133-fhd-sieu-mong-nhe-800gram-i2947329635.html
2920900252,ASUS UX430UA CORE I7 7500U RAM 8G SSD 512G 14INCH FHD ĐÈN PHÍM,https://vn-live-01.slatic.net/p/d14fb9cb46e10f9b8e0a2bf8da4e9298.jpg,,,Hồ Chí Minh,Laptop Cường Thịnh,ASUS,6800000,12900000,,True,https://www.lazada.vn//www.lazada.vn/products/asus-ux430ua-core-i7-7500u-ram-8g-ssd-512g-14inch-fhd-den-phim-i2920900252.html
1012490576,Laptop cũ giá rẻ học tập làm việc core i3 i5 i7 ram 4gb - 8gb,https://vn-live-01.slatic.net/p/31d2c9de6924934692a2f7df4862d819.jpg,5.0,14,Đồng Nai,Laptophoang,No Brand,1799000,,57 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-cu-gia-re-hoc-tap-lam-viec-core-i3-i5-i7-ram-4gb-8gb-i1012490576.html
1908200028,"laptop Dell Latitude E5530 🇯🇵 Dòng Doanh Nhân Siêu Bền - Văn Phòng Học Tập Quá Ngon Luôn* i3 3110M / Ram 4G / SSD 128G / Màn 15.6in HD / Pin 2-3h",https://filebroker-cdn.lazada.vn/kf/Sc9cbb0dd7a254b828abc11f8cd8bc55dF.jpg,,,An Giang,ViTính BảoKỳ,No Brand,2800000,4250000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-latitude-e5530-dong-doanh-nhan-sieu-ben-van-phong-hoc-tap-qua-ngon-luon-i3-3110m-ram-4g-ssd-128g-man-156in-hd-pin-2-3h-i1908200028.html
2216512006,The DevOps Handbook,https://vn-live-01.slatic.net/p/ffc6f24993b6f408d863ecfbdc971f4d.jpg,3.0,1,Hà Nội,Hanoi Bookstore,No Brand,178000,199000,23 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/the-devops-handbook-i2216512006.html
2561188652,"Apple Macbook Air 13.6"" M2  8C GPU/16GB/256GB",https://vn-live-01.slatic.net/p/1e6ccb7228cb0d16b17ac468eb9706f5.png,,,Hồ Chí Minh,Futureworld - Apple Authorised Reseller,Apple,33820000,,,True,https://www.lazada.vn//www.lazada.vn/products/apple-macbook-air-136-m2-8c-gpu16gb256gb-i2561188652.html
2668538058,LAPTOP Dell Latitude 7400 2 In 1 (I5 i7 8665U/ 16GB/ SSD 512GB/Touch)MÀN HÌNH 14 IN CẢM ỨNG XOAY GẬP 360 ĐỘ ( THẾ HỆ THỨ 11),https://vn-live-01.slatic.net/p/7a53bc11f5dd500d6ea9aba6e2196f5f.jpg,5.0,0,Hưng Yên,LAPTOP ANHKIEN,Dell,8900000,,11 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-latitude-7400-2-in-1-i5-i7-8665u-16gb-ssd-512gbtouchman-hinh-14-in-cam-ung-xoay-gap-360-do-the-he-thu-11-i2668538058.html
2938623786,[NHẬP ITL3M0 GIẢM 12%] Laptop Asus ExpertBook B1 B1402CVA-NK0177W (i7-1355U) (Xanh đen) - Bảo hành 24 tháng,https://vn-live-01.slatic.net/p/22cdade1d852c019d8c899e43fd3fc76.jpg,,,Đà Nẵng,PHONG VU Official Store,ASUS,16990000,19290000,,True,https://www.lazada.vn//www.lazada.vn/products/nhap-itl3m0-giam-12-laptop-asus-expertbook-b1-b1402cva-nk0177w-i7-1355u-xanh-den-bao-hanh-24-thang-i2938623786.html
2435693781,"Laptop Dell XPS 9370 - Core i7-8550U  RAM 16G SSD 512G Màn 13,3 Inch FHD IPS ( Bảo Hành 3 đến 12 Tháng )",https://vn-live-01.slatic.net/p/0613087a17025d0c4ea54963a93f2f87.jpg,,,Hồ Chí Minh,DuyStore1998,Dell,10800000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-xps-9370-core-i7-8550u-ram-16g-ssd-512g-man-133-inch-fhd-ips-bao-hanh-3-den-12-thang-i2435693781.html
1717320771,"Laptop 2 in 1 HP Envy x360 m6-AQ103dx, RAM 12GB,SSD 256GB nvme + 1TB HDD,Intel® Core™ i5-7200U Hàng Nhập USA Like New",https://vn-live-01.slatic.net/p/4a0e73ac0c3ce5fff260ea04019bab0a.jpg,5.0,1,Hưng Yên,High Tech Online Shop,HP,12500000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-2-in-1-hp-envy-x360-m6-aq103dx-ram-12gbssd-256gb-nvme-1tb-hddintel-core-i5-7200u-hang-nhap-usa-like-new-i1717320771.html
2716937294,Laptop Giáo dục Masstel E116 - khoá học Toán- Tiếng Việt- Tiếng Anh từ lớp 1 đến lớn 5 - Bảo hành 12 tháng - 4/128GB,https://vn-live-01.slatic.net/p/6d338e60da41967688d70dbc948d9456.jpg,,,Hà Nội,JoyStar Kids,JoyStar,4990000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-giao-duc-masstel-e116-khoa-hoc-toan-tieng-viet-tieng-anh-tu-lop-1-den-lon-5-bao-hanh-12-thang-4128gb-i2716937294.html
1069063000,[Trả góp 0%] Apple Macbook Air 13.3-inch M1 7C GPU/8GB/256GB- Hàng Chính Hãng [Futureworld- APR],https://vn-live-01.slatic.net/p/6bacbbf6189f46dcafff4d6fb8ed922c.jpg,,,Hồ Chí Minh,Futureworld - Apple Authorised Reseller,Apple,20270000,,26 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/tra-gop-0-apple-macbook-air-133-inch-m1-7c-gpu8gb256gb-hang-chinh-hang-futureworld-apr-i1069063000.html
2914105244,"Laptop siêu nhẹ Fujitsu Lifebook U939 Core i5-8265U, 8gb ram, 512gb SSD, màn hình Full HD vỏ nhôm Magie cao cấp siêu mỏng nhẹ chỉ 800Gram",https://filebroker-cdn.lazada.vn/kf/S6943edc1ea9748e2a4ccdca6c4117afa9.jpg,,,Hưng Yên,KHOA DUC COMPUTER,Fujitsu,3900000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-sieu-nhe-fujitsu-lifebook-u939-core-i5-8265u-8gb-ram-512gb-ssd-man-hinh-full-hd-vo-nhom-magie-cao-cap-sieu-mong-nhe-chi-800gram-i2914105244.html
2756687497,Lenovo ThinkBook 16 G6 IRL (21KH00Q1VN) | Intel® Raptor Lake Core™ i5 _ 13420H | 16GB | 512B SSD PCIe Gen 4 | Intel® UHD Graphics | 16 inch WUXGA IPS 300 Nits | IR Camera | Finger | LED KEY| Hàng Chính Hãng,https://vn-live-01.slatic.net/p/846eec54b593a5acb31516aa469a3f33.jpg,,,Hồ Chí Minh,Lenovo (TP.HCM),Lenovo,16700000,23499000,,True,https://www.lazada.vn//www.lazada.vn/products/lenovo-thinkbook-16-g6-irl-21kh00q1vn-intel-raptor-lake-core-i5-_-13420h-16gb-512b-ssd-pcie-gen-4-intel-uhd-graphics-16-inch-wuxga-ips-300-nits-ir-camera-finger-led-key-hang-chinh-hang-i2756687497.html
2619253643,"Laptop kiêm máy tính bảng Fujitsu Arrows tab Q5010 CPU N4020, 4gb ram, 128gb SSD, màn hình 10.1inch cảm ứng Full HD siêu bền",https://filebroker-cdn.lazada.vn/kf/Sd52213da03bf46ea96bb52bdadf8c43di.jpg,5.0,2,Hưng Yên,KHOA DUC COMPUTER,Fujitsu,2500000,,9 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-kiem-may-tinh-bang-fujitsu-arrows-tab-q5010-cpu-n4020-4gb-ram-128gb-ssd-man-hinh-101inch-cam-ung-full-hd-sieu-ben-i2619253643.html
2285537618,Laptop 95-96% Dell Latitude 7390 Core i5-8250U RAM 16GB SSD 256GB 13.3inch IPS FHD Pin 4-6H,https://vn-live-01.slatic.net/p/0de246d30c90228b0780ce56bbc0aa1a.png,5.0,11,Hà Nội,JVC.Store,Dell,6300000,12096000,28 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-95-96-dell-latitude-7390-core-i5-8250u-ram-16gb-ssd-256gb-133inch-ips-fhd-pin-4-6h-i2285537618.html
2609328946,"Laptop cũ giá siêu rẻ, laptop lenovo 110-14IBR, laptop lenovo g480, laptop acer v5-471g, laptop acer e1-470, acer 4739z",https://vn-live-01.slatic.net/p/b96d42a8acb315a23ed2707ad24c3906.jpg,,,Hà Nội,Laptop.Hadong,ACER,1900000,2600000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-cu-gia-sieu-re-laptop-lenovo-110-14ibr-laptop-lenovo-g480-laptop-acer-v5-471g-laptop-acer-e1-470-acer-4739z-i2609328946.html
2347006751,Laptop giá rẻ DELL LATITUDE 7290 I5-7300U/ 8GB/ SSD256GB/ 12.5HD Pin&gt;3-5h,https://vn-live-01.slatic.net/p/30741aea995e03873bb99db26546b59f.png,5.0,5,Hà Nội,JVC.Store,Dell,5100000,9792000,11 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-gia-re-dell-latitude-7290-i5-7300u-8gb-ssd256gb-125hd-pin3-5h-i2347006751.html
251074715,Laptop DEll 6430 I5/Ram8G/1000G Hàng nhập khẩu Nhật full box zin all bao tét 30 ngày,https://vn-live-01.slatic.net/p/952d8b1b4584c9091fbb57fbfeeed253.jpg,3.8,5,Hà Nội,laptop nhập US-UK,Dell,1827000,,22 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-6430-i5ram8g1000g-hang-nhap-khau-nhat-full-box-zin-all-bao-tet-30-ngay-i251074715.html
2689098202,Laptop Dell Latitude 5310 Intel Core  i5 i7-10610U | 16GB DDR4 | 512G 13.3 inch Full HD cảm ứng chạm tay,https://filebroker-cdn.lazada.vn/kf/Sc6963d5d0b7a4627a399c72a205eaf8fy.jpg,5.0,1,Hưng Yên,LAPTOP ANHKIEN,Dell,6900000,,12 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-latitude-5310-intel-core-i5-i7-10610u-16gb-ddr4-512g-133-inch-full-hd-cam-ung-cham-tay-i2689098202.html
2982689287,Laptop Dell 5300 Japan - I5 8365 16G 512ssd 13.3' Mới 98%,https://vn-live-01.slatic.net/p/cce0c719342f593b8f094dd2adc1564d.jpg,,,Hồ Chí Minh,Minh Anh _ Smarthome,Dell,5950000,6500000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-5300-japan-i5-8365-16g-512ssd-133-moi-98-i2982689287.html
2259098189,laptop chính hãng 14 inch Intel Celeron J4105 Máy tính xách tay RAM 6GB 256GB SSD laptop mini siêu nhỏ Cài Đặt Windows 10 / MS Office Notebook Laptop cơ bản Tặng Ba Lô Và Chuột 2 Năm Bảo Hành Địa Phương,https://vn-live-01.slatic.net/p/4c470dcbe9faf5eb64973b245c0cb86b.jpg,5.0,1,Hồ Chí Minh,TOP Máy Tính Laptop,OEM,6499999,9699999,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-chinh-hang-14-inch-intel-celeron-j4105-may-tinh-xach-tay-ram-6gb-256gb-ssd-laptop-mini-sieu-nho-cai-dat-windows-10-ms-office-notebook-laptop-co-ban-tang-ba-lo-va-chuot-2-nam-bao-hanh-dia-phuong-i2259098189.html
2844436373,"Laptop Lenovo Thinkpad L560/x260 Core i3 6100U/ Ram 8GB DDR4 / SSD 128GB/15.6"" HD",https://vn-live-01.slatic.net/p/ff7d3bae113b094de30481ed943db302.jpg,,,Hà Nội,ÂU CƠ COMPUTER,TOMKO,3849000,4300000,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-lenovo-thinkpad-l560x260-core-i3-6100u-ram-8gb-ddr4-ssd-128gb156-hd-i2844436373.html
2665206955,Laptop Lenovo 100s 11IBY mini siêu mỏng nhẹ cực đẹp,https://vn-live-01.slatic.net/p/97e9d34bb91be1ceb88a33d05f986ac5.jpg,,,Hà Nội,BKcomputer999,Lenovo,1770000,,,True,https://www.lazada.vn//www.lazada.vn/products/laptop-lenovo-100s-11iby-mini-sieu-mong-nhe-cuc-dep-i2665206955.html
2111106330,"laptop hp Folio siêu mỏng, siêu nhẹ i5-3473U ram 10gb ssd 128gb",https://vn-live-01.slatic.net/p/9427034473c6c96f334e9c16b190db59.jpg,4.888888888888889,9,Quảng Trị,laptopnhatban99,HP,4199000,,47 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-hp-folio-sieu-mong-sieu-nhe-i5-3473u-ram-10gb-ssd-128gb-i2111106330.html
266948050,Dell Latitude 6430u I7-3687U / RAM 4GB / SSD 256GB / 14 INCH FULL BOX BẢO HÀNH 12 THÁNG,https://vn-live-01.slatic.net/p/57533c83aa34f8395f15236becf11e24.jpg,4.666666666666667,3,Hà Nội,laptop nhập US-UK,ANTEC,2200000,,5 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/dell-latitude-6430u-i7-3687u-ram-4gb-ssd-256gb-14-inch-full-box-bao-hanh-12-thang-i266948050.html
2044973244,"Laptop Dell Latitude 7400 2 in 1 Core i5 8th, Ram 8, SSD 256",https://vn-live-01.slatic.net/p/f08aa7d4917eeb25bfd8fb0fc80c5cbc.png,5.0,28,Hà Nội,Trai Đẹp Bán Laptop,Dell,9000000,,102 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-dell-latitude-7400-2-in-1-core-i5-8th-ram-8-ssd-256-i2044973244.html
2226804524,"Laptop bền, đẹp, giá rẻ nhiều hãng, đa dạng mẫu mã",https://vn-live-01.slatic.net/p/685e6df577f997438cb628d20c831107.jpg,5.0,7,Hồ Chí Minh,Dinh Duong Organic,Dell,3299000,6200000,9 Đã bán,True,https://www.lazada.vn//www.lazada.vn/products/laptop-ben-dep-gia-re-nhieu-hang-da-dang-mau-ma-i2226804524.html
